"id","recclass","mass","fall","year","reclat","reclong"
49928,"H5",2.06,"Found",2003,-72.77528,75.34528
47896,"L6",1.58,"Found",2003,-72.775278,75.345833
47897,"L6",1.3,"Found",2003,-72.775278,75.346111
47898,"CV3",1.1,"Found",2003,-72.775278,75.346667
47899,"H6",3.48,"Found",2003,-72.775278,75.3475
49929,"H4",2.12,"Found",2003,-72.775,75.31528
47900,"H4",0.99,"Found",2003,-72.776389,75.347778
47901,"H4",0.81,"Found",2003,-72.776389,75.348056
47902,"H5",0.59,"Found",2003,-72.776389,75.348333
47903,"L6",8.93,"Found",2003,-72.776389,75.348611
49930,"L6",1.82,"Found",2003,-72.77639,75.34889
47904,"L5",2.63,"Found",2003,-72.780556,75.345278
47905,"L6",1.29,"Found",2003,-72.781111,75.3175
49931,"L5",3.9,"Found",2003,-72.78111,75.31778
47906,"LL6",3.5,"Found",2003,-72.781111,75.319167
49932,"L4",0.69,"Found",2003,-72.775,75.33889
30713,"LL5",2953,"Found",2003,-72.78056,75.31694
46812,"L5",228.6,"Found",2003,-72.78278,75.3025
46813,"L5",102.91,"Found",2003,-72.78306,75.30278
46814,"L5",405.9,"Found",2003,-72.78361,75.29944
46815,"L6",101.39,"Found",2003,-72.78361,75.29639
46816,"L5",73.32,"Found",2003,-72.78333,75.29667
46817,"L5",169.65,"Found",2003,-72.78306,75.29833
46818,"L5",244.9,"Found",2003,-72.7825,75.30028
46819,"L6",245.5,"Found",2003,-72.7825,75.30028
46820,"L5",119.14,"Found",2003,-72.7825,75.30028
46821,"L6",39.86,"Found",2003,-72.7825,75.30056
46822,"L6",204.8,"Found",2003,-72.7825,75.30167
46823,"L5",398.7,"Found",2003,-72.78222,75.30222
46824,"L5",345,"Found",2003,-72.78194,75.3025
46825,"L6",107.26,"Found",2003,-72.78194,75.30194
46826,"L5",96.54,"Found",2003,-72.78194,75.30194
46827,"L6",935.9,"Found",2003,-72.78222,75.30111
46573,"L5",1012,"Found",2003,-72.78167,75.30278
46574,"L5",160.67,"Found",2003,-72.77861,75.31528
46575,"L5",589.5,"Found",2003,-72.77861,75.31528
46576,"L5",96.74,"Found",2003,-72.77861,75.31528
46577,"L5",218.1,"Found",2003,-72.77861,75.31528
46828,"L6",208.7,"Found",2003,-72.77861,75.31528
46829,"L6",152.14,"Found",2003,-72.77861,75.31528
46830,"L6",47.76,"Found",2003,-72.77861,75.31528
49933,"L6",4.04,"Found",2003,-72.77861,75.31528
49934,"L6",5.48,"Found",2003,-72.77861,75.31528
47907,"L6",4.19,"Found",2003,-72.778611,75.315278
47908,"L6",3.44,"Found",2003,-72.778611,75.315278
47909,"L6",2.48,"Found",2003,-72.778611,75.315278
47910,"L6",2.1,"Found",2003,-72.778611,75.315278
49935,"L5",2.13,"Found",2003,-72.77861,75.31528
49936,"L5",1.81,"Found",2003,-72.77861,75.31528
49937,"L6",2.16,"Found",2003,-72.77861,75.31528
49938,"L5",0.56,"Found",2003,-72.77861,75.31528
49939,"L6",1.29,"Found",2003,-72.77861,75.31528
49940,"L6",1.15,"Found",2003,-72.77861,75.31528
49941,"L6",1.29,"Found",2003,-72.77861,75.31528
47911,"L6",1.07,"Found",2003,-72.778611,75.315278
49942,"L5",0.98,"Found",2003,-72.77917,75.31056
49943,"L6",0.44,"Found",2003,-72.7792,75.3106
49944,"L5",0.44,"Found",2003,-72.77917,75.31056
49945,"L6",0.48,"Found",2003,-72.7792,75.3106
47912,"LL4",0.64,"Found",2003,-72.779167,75.310556
49946,"L6",2.55,"Found",2003,-72.77917,75.31056
49947,"L5",1.56,"Found",2003,-72.77917,75.31056
49948,"H4",1.05,"Found",2003,-72.77917,75.31056
49949,"H5",0.54,"Found",2003,-72.77917,75.31056
46831,"L6",365.6,"Found",2003,-72.77917,75.31056
46832,"L6",33.49,"Found",2003,-72.77917,75.31056
46833,"L6",171.43,"Found",2003,-72.77917,75.31056
46834,"L6",79.63,"Found",2003,-72.77917,75.31056
46835,"L6",69.62,"Found",2003,-72.77917,75.31056
46836,"L5",32.28,"Found",2003,-72.77917,75.31056
46837,"L6",46.03,"Found",2003,-72.77917,75.31056
46838,"L5",27.2,"Found",2003,-72.77889,75.31361
46839,"L6",363,"Found",2003,-72.77889,75.31361
46840,"L6",107.56,"Found",2003,-72.77889,75.31361
46841,"L6",45.92,"Found",2003,-72.77889,75.31361
46842,"L5",103.12,"Found",2003,-72.77889,75.31361
46843,"L6",22.75,"Found",2003,-72.77889,75.31361
46844,"L6",47.14,"Found",2003,-72.77889,75.31361
46845,"L5",47.98,"Found",2003,-72.77889,75.31361
46846,"L5",39.15,"Found",2003,-72.77889,75.31361
46847,"L5",31.14,"Found",2003,-72.77889,75.31361
46848,"L6",30.24,"Found",2003,-72.77889,75.31361
46578,"L6",30.54,"Found",2003,-72.77889,75.31361
46579,"L6",24.75,"Found",2003,-72.77889,75.31361
46580,"L6",23.92,"Found",2003,-72.77889,75.31361
46581,"L6",21.37,"Found",2003,-72.77889,75.31361
46582,"L6",19.99,"Found",2003,-72.77889,75.31361
46849,"L6",17.33,"Found",2003,-72.77889,75.31361
46850,"L6",12.34,"Found",2003,-72.77889,75.31361
47913,"L6",6.59,"Found",2003,-72.778889,75.313611
46851,"L6",69.47,"Found",2003,-72.77889,75.31361
46852,"L6",40.9,"Found",2003,-72.77889,75.31361
46853,"L6",36.35,"Found",2003,-72.77889,75.31361
46854,"L5",26.6,"Found",2003,-72.77889,75.31361
46855,"L5",23.31,"Found",2003,-72.77889,75.31361
46856,"L5",14.71,"Found",2003,-72.77889,75.31361
49950,"L6",8.6,"Found",2003,-72.77889,75.31361
46857,"L6",31.8,"Found",2003,-72.77889,75.31361
46858,"L5",20.67,"Found",2003,-72.77889,75.31361
46583,"L6",21.15,"Found",2003,-72.77889,75.31361
46584,"L6",17.15,"Found",2003,-72.77889,75.31361
46585,"L6",17.21,"Found",2003,-72.77889,75.31361
46586,"L5",14.34,"Found",2003,-72.77889,75.31361
46587,"L5",12.54,"Found",2003,-72.77889,75.31361
47914,"L6",6.24,"Found",2003,-72.778889,75.313611
46859,"L6",19.66,"Found",2003,-72.77889,75.31361
46860,"L6",19.87,"Found",2003,-72.77889,75.31361
46861,"L6",21.02,"Found",2003,-72.77889,75.31361
46862,"L6",18.51,"Found",2003,-72.77889,75.31361
46863,"L6",15.36,"Found",2003,-72.77889,75.31361
46864,"L6",14.2,"Found",2003,-72.77889,75.31361
46865,"L5",13.03,"Found",2003,-72.78167,75.30389
46866,"L5",610.1,"Found",2003,-72.78167,75.30389
46867,"L5",26.54,"Found",2003,-72.78167,75.30389
46868,"L6",140.96,"Found",2003,-72.78167,75.30389
46588,"L5",94.29,"Found",2003,-72.78167,75.30389
46589,"L6",14.91,"Found",2003,-72.78167,75.30389
49951,"L6",8.93,"Found",2003,-72.78167,75.30389
49952,"L6",6.33,"Found",2003,-72.78167,75.30389
46590,"L5",139.67,"Found",2003,-72.78167,75.30389
46591,"L5",93.07,"Found",2003,-72.78167,75.30278
46592,"L5",79.97,"Found",2003,-72.78167,75.30278
30714,"L6",73,"Found",2003,-72.78167,75.30278
46869,"L6",56.95,"Found",2003,-72.78167,75.30278
46870,"L6",68.33,"Found",2003,-72.78167,75.30278
46871,"L6",56.05,"Found",2003,-72.78167,75.30278
46872,"L6",44.46,"Found",2003,-72.78167,75.30278
46873,"L6",36.6,"Found",2003,-72.78167,75.30278
46874,"L5",34.47,"Found",2003,-72.78167,75.30278
46875,"L6",23.94,"Found",2003,-72.78167,75.30278
47915,"L6",8.44,"Found",2003,-72.781111,75.292222
49953,"L6",5.82,"Found",2003,-72.7811,75.2922
49954,"L6",3.44,"Found",2003,-72.78111,75.29222
46876,"L5",13.26,"Found",2003,-72.78111,75.29222
46877,"L5",11.99,"Found",2003,-72.78111,75.29222
47916,"L6",9.74,"Found",2003,-72.781111,75.292222
47917,"L6",9.68,"Found",2003,-72.781111,75.292222
46878,"L5",42.08,"Found",2003,-72.78139,75.30556
46593,"L5",18.76,"Found",2003,-72.78139,75.30556
46594,"L5",19.03,"Found",2003,-72.78139,75.30556
46595,"L5",14.8,"Found",2003,-72.78139,75.30556
46596,"L6",15.57,"Found",2003,-72.78139,75.30556
49955,"L5",6.33,"Found",2003,-72.78139,75.30556
49956,"L5",4.33,"Found",2003,-72.78139,75.30556
47918,"L6",1.1,"Found",2003,-72.781389,75.305556
47919,"L6",0.66,"Found",2003,-72.781389,75.305556
46597,"L5",30.08,"Found",2003,-72.78083,75.30222
46879,"L6",27.79,"Found",2003,-72.78083,75.30222
46880,"L6",17.37,"Found",2003,-72.78083,75.30222
46881,"L6",13.9,"Found",2003,-72.78083,75.30222
46882,"L6",16.21,"Found",2003,-72.78083,75.30222
46883,"L6",13.98,"Found",2003,-72.78083,75.30222
46884,"L5",22.5,"Found",2003,-72.78083,75.30222
46885,"L5",15.83,"Found",2003,-72.78083,75.30222
49957,"L6",9.86,"Found",2003,-72.77833,75.32083
46886,"L5",11.76,"Found",2003,-72.77833,75.32083
46887,"L5",11.09,"Found",2003,-72.77833,75.32083
46888,"L5",12.07,"Found",2003,-72.77833,75.32083
49958,"L6",8.75,"Found",2003,-72.77833,75.32083
47920,"L6",9,"Found",2003,-72.778333,75.320833
47921,"L5",9.08,"Found",2003,-72.778333,75.320833
47922,"L6",6,"Found",2003,-72.778333,75.320833
49959,"L5",3.16,"Found",2003,-72.77833,75.32083
46598,"L5",100.95,"Found",2003,-72.77833,75.32083
46599,"L6",12.01,"Found",2003,-72.77833,75.32083
46600,"L4",29.09,"Found",2003,-72.77833,75.32083
46601,"L5",125.96,"Found",2003,-72.77833,75.32083
46602,"L6",71.24,"Found",2003,-72.77833,75.32083
46889,"L6",15.45,"Found",2003,-72.77833,75.32083
49960,"L6",6.46,"Found",2003,-72.77833,75.32083
46890,"L6",14.1,"Found",2003,-72.77833,75.32083
46891,"L6",46.45,"Found",2003,-72.77833,75.32083
46892,"L6",18.68,"Found",2003,-72.77833,75.32083
46893,"L6",14.76,"Found",2003,-72.77861,75.31528
47923,"L6",9.62,"Found",2003,-72.778611,75.315278
47924,"L6",9.42,"Found",2003,-72.778611,75.315278
49961,"L6",8.54,"Found",2003,-72.77861,75.31528
47925,"L6",7.84,"Found",2003,-72.778611,75.315278
47926,"L6",5.92,"Found",2003,-72.778611,75.315278
46894,"L6",14.11,"Found",2003,-72.77861,75.31528
47927,"L6",8.48,"Found",2003,-72.778611,75.315278
49962,"L5",6.35,"Found",2003,-72.77889,75.31111
47928,"L6",3.34,"Found",2003,-72.778889,75.311111
49963,"L5",2.06,"Found",2003,-72.77889,75.31111
47929,"H6",1.85,"Found",2003,-72.778889,75.311111
47930,"L6",1.54,"Found",2003,-72.778889,75.311111
49964,"L6",4.22,"Found",2003,-72.77889,75.31111
47931,"L6",2.19,"Found",2003,-72.778889,75.311111
47932,"L6",1.77,"Found",2003,-72.778889,75.311111
49965,"L5",3.19,"Found",2003,-72.77889,75.31111
47933,"L6",2.62,"Found",2003,-72.778889,75.311111
47934,"L5",2.18,"Found",2003,-72.778889,75.311111
49966,"H5",1.08,"Found",2003,-72.77889,75.31111
49967,"L5",5.45,"Found",2003,-72.77889,75.31111
47935,"L6",3.45,"Found",2003,-72.778889,75.311111
49968,"L5",2.53,"Found",2003,-72.77889,75.31111
49969,"L6",2.44,"Found",2003,-72.77889,75.31111
47936,"L6",2.18,"Found",2003,-72.778333,75.311944
47937,"L6",8.45,"Found",2003,-72.778333,75.311944
49970,"L6",8.84,"Found",2003,-72.77833,75.31194
47938,"L6",5.94,"Found",2003,-72.778333,75.311944
49971,"L6",3.42,"Found",2003,-72.7783,75.3139
47939,"L6",3.21,"Found",2003,-72.778333,75.313889
47940,"L6",2.09,"Found",2003,-72.778333,75.313889
49972,"L6",6.38,"Found",2003,-72.77833,75.31389
47941,"L6",4.09,"Found",2003,-72.778333,75.313889
46895,"L6",43.3,"Found",2003,-72.77833,75.31389
47942,"L6",8.4,"Found",2003,-72.779722,75.292778
46896,"L5",11.92,"Found",2003,-72.77972,75.29278
46897,"L5",37.06,"Found",2003,-72.77972,75.29278
46898,"L5",11.07,"Found",2003,-72.77972,75.29278
46603,"L6",33.02,"Found",2003,-72.77972,75.29278
46604,"L6",38.14,"Found",2003,-72.77972,75.29278
46605,"L5",12.24,"Found",2003,-72.77944,75.29528
49973,"L4",1.19,"Found",2003,-72.77944,75.29528
47943,"L5",1.3,"Found",2003,-72.779167,75.299167
47944,"L5",1.57,"Found",2003,-72.779167,75.299444
49974,"L6",1.52,"Found",2003,-72.77917,75.29972
47945,"L6",1.02,"Found",2003,-72.779167,75.3
47946,"L6",1.02,"Found",2003,-72.778889,75.301389
49975,"L6",0.59,"Found",2003,-72.7789,75.3014
49976,"L6",0.81,"Found",2003,-72.77889,75.30139
49977,"L5",0.44,"Found",2003,-72.77889,75.30139
47947,"L6",0.6,"Found",2003,-72.778889,75.301389
49978,"L5",0.47,"Found",2003,-72.7789,75.3014
49979,"L5",0.45,"Found",2003,-72.77889,75.30139
49980,"L6",13.41,"Found",2003,-72.77222,75.34
49981,"L6",5.79,"Found",2003,-72.77333,75.33917
47948,"L6",4.53,"Found",2003,-72.773611,75.3325
49982,"L6",2.16,"Found",2003,-72.775,75.32917
47949,"H5",8.36,"Found",2003,-72.774722,75.330556
47950,"L6",1.01,"Found",2003,-72.775,75.315556
49983,"L6",1,"Found",2003,-72.77528,75.33639
47951,"L6",0.69,"Found",2003,-72.772778,75.340278
49984,"H5",0.48,"Found",2003,-72.77361,75.32028
47952,"L6",2.2,"Found",2003,-72.775556,75.318611
49985,"L6",1.2,"Found",2003,-72.77917,75.29667
47953,"H4",1,"Found",2003,-72.779444,75.299167
47954,"L6",0.61,"Found",2003,-72.772778,75.355278
49986,"L6",0.47,"Found",2003,-72.7722,75.3389
49987,"L6",0.44,"Found",2003,-72.77278,75.33333
49988,"L5",0.48,"Found",2003,-72.77333,75.33083
49989,"L5",0.47,"Found",2003,-72.77444,75.32861
47955,"L6",1.6,"Found",2003,-72.778333,75.302222
49990,"L5",1.31,"Found",2003,-72.77833,75.3025
47956,"L6",1.22,"Found",2003,-72.778611,75.304167
49991,"L6",1.2,"Found",2003,-72.77833,75.31111
47957,"L6",0.92,"Found",2003,-72.778889,75.305833
47958,"L6",0.66,"Found",2003,-72.777778,75.320556
49992,"L5",0.56,"Found",2003,-72.78111,75.305
47959,"L5",0.65,"Found",2003,-72.779167,75.306111
47960,"H5",1.53,"Found",2003,-72.781111,75.286944
49993,"H5",0.8,"Found",2003,-72.78028,75.28167
47961,"H4",0.89,"Found",2003,-72.780278,75.282222
47962,"L5",2.26,"Found",2003,-72.780278,75.286111
49994,"L5",18.15,"Found",2003,-72.77361,75.34028
47963,"L6",4.56,"Found",2003,-72.775,75.331389
47964,"L5",4.53,"Found",2003,-72.773611,75.341944
47965,"H5",3.49,"Found",2003,-72.774722,75.322222
49995,"L6",2.58,"Found",2003,-72.77472,75.32361
47966,"H5",2.48,"Found",2003,-72.774722,75.325
49996,"L6",2.06,"Found",2003,-72.77444,75.32444
49997,"H4",1.51,"Found",2003,-72.77333,75.34333
49998,"L6",0.98,"Found",2003,-72.77472,75.32417
47967,"H4",0.7,"Found",2003,-72.7775,75.318889
47968,"L6",63.22,"Found",2003,-72.775,75.3225
47969,"H4",386.3,"Found",2003,-72.775,75.340833
47970,"L6",6.85,"Found",2003,-72.773611,75.342778
49999,"L5",6.38,"Found",2003,-72.77278,75.33139
50000,"L6",2.53,"Found",2003,-72.77417,75.3225
47971,"L6",25.99,"Found",2003,-72.773056,75.350833
50001,"L5",29.05,"Found",2003,-72.77444,75.32778
47972,"H4",18.82,"Found",2003,-72.775,75.347778
50002,"H3",4.25,"Found",2003,-72.7758,75.3303
50003,"L6",8.28,"Found",2003,-72.77583,75.32472
47973,"L6",6.08,"Found",2003,-72.776389,75.316389
50004,"L5",4.31,"Found",2003,-72.77611,75.32
50005,"L5",5.53,"Found",2003,-72.77528,75.32583
50006,"H4",4,"Found",2003,-72.77667,75.33639
47974,"L5",4.13,"Found",2003,-72.776667,75.336667
47975,"L6",1.78,"Found",2003,-72.776111,75.333889
47976,"H4",1.84,"Found",2003,-72.776389,75.326111
50007,"H4",1.05,"Found",2003,-72.77639,75.32667
47977,"L4",1.22,"Found",2003,-72.775556,75.3475
47978,"H6",1.16,"Found",2003,-72.773611,75.323889
50008,"L5",0.97,"Found",2003,-72.7731,75.3553
50009,"H6",0.84,"Found",2003,-72.77389,75.34778
50010,"H4",3.14,"Found",2003,-72.77417,75.33417
47979,"H5",1.34,"Found",2003,-72.773333,75.3525
47980,"L6",1.22,"Found",2003,-72.774167,75.325
47981,"L6",0.92,"Found",2003,-72.775833,75.338889
50011,"L6",0.65,"Found",2003,-72.77778,75.30556
46606,"L5",720.9,"Found",2003,-72.77306,75.33917
46607,"L5",679.2,"Found",2003,-72.77306,75.33917
46899,"L6",115.76,"Found",2003,-72.77306,75.33917
46900,"L5",97.22,"Found",2003,-72.77306,75.33917
46901,"L6",81.16,"Found",2003,-72.77306,75.33917
46902,"L5",62.35,"Found",2003,-72.77306,75.33917
46903,"L6",31.93,"Found",2003,-72.77306,75.33917
46904,"L5",27.11,"Found",2003,-72.77306,75.33917
46905,"H6",18.53,"Found",2003,-72.77306,75.33944
46906,"L6",21.25,"Found",2003,-72.77333,75.32861
46907,"L6",16.27,"Found",2003,-72.77333,75.32861
46908,"L5",16.77,"Found",2003,-72.77333,75.32861
46909,"L3",14.75,"Found",2003,-72.77333,75.32861
50012,"L5",10.05,"Found",2003,-72.77333,75.32861
50013,"H5",10.38,"Found",2003,-72.77389,75.32694
30715,"CV3",1.1,"Found",2003,-72.77389,75.32694
46910,"L5",14.7,"Found",2003,-72.77389,75.32694
47982,"L6",3.33,"Found",2003,-72.773889,75.326944
46911,"LL6",2.62,"Found",2003,-72.77389,75.32694
50014,"L5",6.46,"Found",2003,-72.77389,75.32694
50015,"H5",1.74,"Found",2003,-72.77389,75.32694
50016,"L5",1.81,"Found",2003,-72.77389,75.3275
50017,"H5",0.48,"Found",2003,-72.77389,75.32778
50018,"H4",0.69,"Found",2003,-72.77417,75.34528
50019,"H4",1.71,"Found",2003,-72.77417,75.34528
50020,"H4",0.69,"Found",2003,-72.77417,75.34583
50021,"H5",1.8,"Found",2003,-72.77444,75.32167
50022,"H5",0.48,"Found",2003,-72.77444,75.32222
50023,"H5",0.44,"Found",2003,-72.77444,75.3225
47983,"H4",1.78,"Found",2003,-72.775,75.34
47984,"H5",1.84,"Found",2003,-72.775,75.340556
47985,"H5",0.55,"Found",2003,-72.775,75.340833
50024,"H5",0.48,"Found",2003,-72.7756,75.3278
50025,"H5",0.97,"Found",2003,-72.7756,75.3283
50026,"L6",0.45,"Found",2003,-72.77556,75.32944
47986,"H5",2.59,"Found",2003,-72.775556,75.329444
47987,"H5",0.81,"Found",2003,-72.774444,75.318333
50027,"H5",0.48,"Found",2003,-72.7744,75.3192
50028,"H6",0.45,"Found",2003,-72.77444,75.31944
47988,"H4",1.77,"Found",2003,-72.774167,75.331111
50029,"H5",0.67,"Found",2003,-72.77417,75.33167
50030,"H5",1.5,"Found",2003,-72.7728,75.3186
47989,"H6",1.17,"Found",2003,-72.773056,75.323611
50031,"H5",1.08,"Found",2003,-72.7731,75.3247
47990,"L6",3.28,"Found",2003,-72.773333,75.315278
50032,"H4",3.12,"Found",2003,-72.77333,75.31556
47991,"L5",3.28,"Found",2003,-72.773333,75.315833
47992,"L6",2.2,"Found",2003,-72.773611,75.339167
47993,"H6",0.85,"Found",2003,-72.773611,75.340833
50033,"H3",0.55,"Found",2003,-72.77361,75.34111
47994,"H4",2.12,"Found",2003,-72.773611,75.341389
50034,"L5",1.15,"Found",2003,-72.77389,75.34194
47995,"H5",1.09,"Found",2003,-72.773889,75.342222
47996,"H5",0.98,"Found",2003,-72.773889,75.3425
50035,"H4",0.8,"Found",2003,-72.77389,75.34278
47997,"L5",2.61,"Found",2003,-72.773889,75.343056
50036,"H5",1.08,"Found",2003,-72.7744,75.3069
47998,"L6",0.6,"Found",2003,-72.774444,75.307222
50037,"H6",0.45,"Found",2003,-72.77444,75.3075
50038,"H5",0.59,"Found",2003,-72.7733,75.3369
50039,"H5",0.47,"Found",2003,-72.77333,75.33833
50040,"L6",0.97,"Found",2003,-72.7825,75.27861
47999,"H4",0.66,"Found",2003,-72.7825,75.279167
48000,"L6",0.66,"Found",2003,-72.7825,75.279444
50041,"L6",0.69,"Found",2003,-72.7825,75.28
50042,"L6",0.55,"Found",2003,-72.7825,75.28028
50043,"L6",0.81,"Found",2003,-72.7825,75.28056
50044,"H5",1.06,"Found",2003,-72.7825,75.28083
50045,"L5",0.47,"Found",2003,-72.7825,75.28111
50046,"L6",0.48,"Found",2003,-72.7825,75.28167
50047,"L6",1.05,"Found",2003,-72.7825,75.28194
48001,"L5",1.55,"Found",2003,-72.7825,75.281944
48002,"L6",1.36,"Found",2003,-72.7825,75.276944
50048,"L6",0.59,"Found",2003,-72.7825,75.27694
48003,"L6",0.68,"Found",2003,-72.7825,75.276944
50049,"L6",1.5,"Found",2003,-72.7825,75.27722
50050,"L6",0.56,"Found",2003,-72.7825,75.2775
48004,"L6",0.82,"Found",2003,-72.7825,75.277778
50051,"L6",0.48,"Found",2003,-72.7825,75.27778
48005,"L6",0.6,"Found",2003,-72.782778,75.277222
48006,"L6",1.16,"Found",2003,-72.782778,75.277222
48007,"L5",0.68,"Found",2003,-72.782778,75.277222
50052,"L6",1.05,"Found",2003,-72.78278,75.27722
48008,"L6",0.89,"Found",2003,-72.782778,75.277222
50053,"L6",0.55,"Found",2003,-72.78278,75.27778
48009,"L6",0.82,"Found",2003,-72.782778,75.278333
50054,"H5",1.05,"Found",2003,-72.78278,75.27861
50055,"L6",0.47,"Found",2003,-72.78194,75.28528
48010,"L6",0.55,"Found",2003,-72.781944,75.286389
50056,"L5",0.63,"Found",2003,-72.78194,75.28667
50057,"L6",0.59,"Found",2003,-72.78056,75.28639
50058,"L5",0.69,"Found",2003,-72.7806,75.2867
48011,"H5",0.68,"Found",2003,-72.780556,75.286944
50059,"H4",1.57,"Found",2003,-72.78056,75.2875
48012,"H4",1,"Found",2003,-72.780556,75.287778
48013,"H6",0.6,"Found",2003,-72.781389,75.278056
50060,"H5",0.63,"Found",2003,-72.78139,75.27944
50061,"H5",0.65,"Found",2003,-72.78139,75.27944
48014,"H5",1.58,"Found",2003,-72.781389,75.279444
50062,"H6",1.15,"Found",2003,-72.78472,75.27
50063,"L5",0.69,"Found",2003,-72.7808,75.2778
50064,"L6",0.47,"Found",2003,-72.7792,75.2919
50065,"L5",0.59,"Found",2003,-72.77917,75.29417
50066,"L6",0.56,"Found",2003,-72.7792,75.2983
48015,"H6",0.66,"Found",2003,-72.777778,75.279444
50067,"L6",40.56,"Found",2003,-72.775,75.32917
50068,"L6",14.56,"Found",2003,-72.775,75.32944
50069,"L6",10.42,"Found",2003,-72.775,75.32972
50070,"L6",10.24,"Found",2003,-72.775,75.33
48016,"H5",4.13,"Found",2003,-72.775,75.330556
48017,"L6",6.58,"Found",2003,-72.775,75.330833
48018,"L5",6.17,"Found",2003,-72.775556,75.336944
48019,"L5",2.48,"Found",2003,-72.775556,75.3375
50071,"L6",17.9,"Found",2003,-72.77556,75.33778
50072,"L5",8.36,"Found",2003,-72.77556,75.33806
48020,"LL6",0.66,"Found",2003,-72.775556,75.338611
50073,"H5",1.33,"Found",2003,-72.77556,75.33861
48021,"H4",1.6,"Found",2003,-72.775556,75.338611
50074,"H4",1.05,"Found",2003,-72.77528,75.32722
50075,"L5",1.57,"Found",2003,-72.7753,75.3283
50076,"L5",0.83,"Found",2003,-72.77528,75.32861
48022,"H5",0.68,"Found",2003,-72.775278,75.329167
50077,"L6",0.47,"Found",2003,-72.7753,75.3303
50078,"L5",0.98,"Found",2003,-72.77361,75.33694
50079,"L6",0.69,"Found",2003,-72.77361,75.33722
50080,"L5",0.64,"Found",2003,-72.77361,75.33833
48023,"H4",0.84,"Found",2003,-72.773611,75.339167
50081,"H6",1,"Found",2003,-72.77361,75.33917
50082,"H4",0.65,"Found",2003,-72.77361,75.33917
50083,"Ureilite",1.08,"Found",2003,-72.77361,75.33917
48024,"H5",1.01,"Found",2003,-72.773333,75.326944
50084,"H6",0.48,"Found",2003,-72.77361,75.34083
48025,"H4",0.81,"Found",2003,-72.773611,75.342222
50085,"H4",0.46,"Found",2003,-72.77361,75.34222
50086,"H6",2.05,"Found",2003,-72.77361,75.34222
50087,"H5",0.6,"Found",2003,-72.7739,75.3333
50088,"H5",0.63,"Found",2003,-72.7739,75.3333
48026,"H5",0.64,"Found",2003,-72.773889,75.333333
50089,"H5",1.8,"Found",2003,-72.77389,75.335
48027,"H6",1.1,"Found",2003,-72.773889,75.335278
48028,"H5",1.06,"Found",2003,-72.773889,75.335556
48029,"H5",0.68,"Found",2003,-72.773889,75.336111
50090,"H4",1.58,"Found",2003,-72.77472,75.31194
48030,"Ureilite",0.64,"Found",2003,-72.774722,75.312222
50091,"Winonaite",2.06,"Found",2003,-72.77472,75.31278
48031,"L6",2.49,"Found",2003,-72.774722,75.313056
48032,"H5",1.85,"Found",2003,-72.774722,75.313333
50092,"H4",1.84,"Found",2003,-72.77472,75.31361
50093,"H6",0.9,"Found",2003,-72.77472,75.31389
50094,"H5",0.88,"Found",2003,-72.775,75.30556
48033,"H5",0.61,"Found",2003,-72.775,75.305833
48034,"H4",0.68,"Found",2003,-72.775,75.306111
48035,"L6",6.64,"Found",2003,-72.775,75.316667
50095,"H5",8.05,"Found",2003,-72.775,75.31722
50096,"H3",35.91,"Found",2003,-72.775,75.3175
48036,"H5",7.93,"Found",2003,-72.775,75.317778
50097,"LL6",5.83,"Found",2003,-72.775,75.3181
50098,"L5",10.12,"Found",2003,-72.775,75.31833
50099,"L6",4.25,"Found",2003,-72.775,75.31861
48037,"L6",8.5,"Found",2003,-72.775,75.318889
48038,"L6",6.63,"Found",2003,-72.775,75.319167
48039,"H6",6.59,"Found",2003,-72.775,75.319444
48040,"L5",3.48,"Found",2003,-72.775,75.32
50100,"L6",8.1,"Found",2003,-72.77472,75.32306
50101,"H3",2.43,"Found",2003,-72.7747,75.3231
50102,"H5",3.91,"Found",2003,-72.77472,75.32306
48041,"H3",3.47,"Found",2003,-72.774722,75.323333
50103,"L4",3.44,"Found",2003,-72.77472,75.32361
48042,"H6",3.47,"Found",2003,-72.774722,75.324167
48043,"H5",2.11,"Found",2003,-72.774722,75.325
48044,"H5",2.12,"Found",2003,-72.774444,75.319444
30716,"Ureilite",1.2,"Found",2003,-72.77444,75.31972
48045,"H5",4.18,"Found",2003,-72.774444,75.32
48046,"L5",3.45,"Found",2003,-72.774444,75.320278
48047,"H4",1.55,"Found",2003,-72.774444,75.320833
48048,"L6",1.54,"Found",2003,-72.774444,75.321111
48049,"H4",1.02,"Found",2003,-72.774444,75.321667
48050,"H5",0.7,"Found",2003,-72.774444,75.322222
50104,"L5",0.83,"Found",2003,-72.77444,75.3225
48051,"H6",0.66,"Found",2003,-72.774444,75.322778
50105,"H5",0.59,"Found",2003,-72.77444,75.32278
50106,"H5",0.48,"Found",2003,-72.77444,75.32278
50107,"H4",0.46,"Found",2003,-72.77444,75.32528
48052,"H6",1.09,"Found",2003,-72.774167,75.315278
48053,"H4",1.54,"Found",2003,-72.774167,75.315278
50108,"H5",1,"Found",2003,-72.77417,75.31556
50109,"H5",0.91,"Found",2003,-72.77417,75.31583
50110,"H4",0.47,"Found",2003,-72.77417,75.31611
50111,"H5",0.91,"Found",2003,-72.77417,75.31639
48054,"H5",1.16,"Found",2003,-72.773889,75.32
48055,"H4",1.09,"Found",2003,-72.773889,75.32
